dpto_ccdgo;mpio_ccdgo;mpio_cdpmp;clas_ccdgo;setr_ccdgo;setr_ccnct;secr_ccdgo;secr_ccnct;zu_ccdgo;zu_cdivi;setu_ccdgo;setu_ccnct;secu_ccdgo;secu_ccnct;manz_ccdgo;manz_ccnct;manz_cag;tipo_ctstr;cod_ctstr;manz_nano;manz_nid;manz_nfe;manz_tipo;fuen_actlz;tipo_imgn;ano_fuente;tipo_actlz;ano_actlz;revi_campo;manz_narea;manz_lati;manz_long;shape_Leng;MANZ_VIV;FT_ACT_VIV;Shape_Le_1;Shape_Area;ID_unico;sum_22HOM;sum_23HOM;sum_24HOM;sum_25HOM;sum_22LP;sum_23LP;sum_24LP;sum_25LP;sum_22VI;sum_23VI;sum_24VI;sum_25VI;sum_22DS;sum_23DS;sum_24DS;sum_25DS;sum_22HP;sum_23HP;sum_24HP;sum_25HP;sum_22HR;sum_23HR;sum_24HR;sum_25HR;sum_22HC;sum_23HC;sum_24HC;sum_25HC;sum_22HA;sum_23HA;sum_24HA;sum_25HA;sum_22HM;sum_23HM;sum_24HM;sum_25HM;sum_22SS;sum_23SS;sum_24SS;sum_25SS;sum_22SE;sum_23SE;sum_24SE;sum_25SE;sum_22EX;sum_23EX;sum_24EX;sum_25EX;sum_22TR;sum_23TR;sum_24TR;sum_25TR;geom;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70734524;-81.70737321;-81.70738135;-81.70738646;-81.70737854;-81.70739252;-81.70739341;-81.70739124;-81.70740655;-81.70740698;-81.70741307;-81.70742055;-81.7074297;-81.70743198;-81.70746306;-81.70747771;-81.70751158;-81.70751747;-81.7076078;-81.70772361;-81.70779217;-81.70781795;-81.70783797;-81.70785071;-81.70785841;-81.70786966;-81.70804318; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70807948;-81.70812839;-81.70814021;-81.70815034;-81.70821661;-81.7082568;-81.70831065;-81.70836178;-81.70841312;-81.70846065;-81.70848719;-81.70850829;-81.70852749;-81.70855289;-81.70859114;-81.70862492;-81.70866394;-81.70869331;-81.70871472;-81.70878371;-81.7088188;-81.70899102;-81.70897005;-81.70894043;-81.70894151;-81.7089408;-81.70893985; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70893945;-81.70893882;-81.70893826;-81.70893746;-81.70893566;-81.70893331;-81.70893084;-81.70892816;-81.70892629;-81.70892386;-81.70892241;-81.70892062;-81.70885052;-81.70866938;-81.70866895;-81.7086661;-81.70867073;-81.70867252;-81.70871607;-81.70871574;-81.70870893;-81.70868687;-81.70867324;-81.70866928;-81.70866267;-81.70865426;-81.70865396; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70864183;-81.70864977;-81.70868823;-81.70869289;-81.70869394;-81.70871328;-81.70871964;-81.70871293;-81.70870465;-81.70868785;-81.70862839;-81.70862332;-81.70862195;-81.70861541;-81.70863428;-81.70863683;-81.70859971;-81.7086073;-81.7086097;-81.70863327;-81.7086404;-81.70864968;-81.70865152;-81.70865258;-81.70865265;-81.70865293;-81.70864909; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70854772;-81.70812321;-81.70808066;-81.70803966;-81.70798472;-81.70792479;-81.70790114;-81.70787622;-81.70784769;-81.70781712;-81.7077948;-81.70777996;-81.70777918;-81.70775271;-81.70773304;-81.70770856;-81.70767973;-81.70765704;-81.70763171;-81.70760653;-81.70757865;-81.70755417;-81.70752683;-81.70752548;-81.7074952;-81.70747719;-81.70747505; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70746675;-81.70743829;-81.70742064;-81.70729839;-81.70717204;-81.70684081;-81.706551;-81.70653529;12.58276696;12.58220446;12.58203671;12.58204317;12.58205564;12.58207333;12.58208528;12.58210077;12.58211615;12.58212733;12.58214304;12.58215986;12.58218215;12.58220165;12.58220557;12.58221486;12.58223039;12.5822335;12.58223909;12.58224572; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58245059;12.58251674;12.58253467;12.58253665;12.58255546;12.58257771;12.58262605;12.58262587;12.58262575;12.58261589;12.58256886;12.5825327;12.58249246;12.58245931;12.58240568;12.58235564;12.58225472;12.58225581;12.58226338;12.58227079;12.58227182;12.58227655;12.58228185;12.58228471;12.58236281;12.582381;12.58240605;12.58245642;12.58253196; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58256655;12.58260058;12.5826415;12.58264304;12.58264384;12.58264409;12.58258347;12.58256583;12.58255475;12.58255265;12.58252187;12.58251991;12.58250133;12.58249054;12.58248957;12.58247587;12.58245903;12.58246087;12.58245592;12.5823869;12.58235435;12.58228009;12.58226716;12.58225375;12.58223749;12.58222786;12.58222414;12.58222125; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58221941;12.5822183;12.5822767;12.58224454;12.58223642;12.58222546;12.58222392;12.58222055;12.58220562;12.58219656;12.58218489;12.58217381;12.58214413;12.58211665;12.58210133;12.58208915;12.58207785;12.5820629;12.58204042;12.58202057;12.58199731;12.58197981;12.58196889;12.5819363;12.58191972;12.58183088;12.58188861;12.58197017; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58197939;12.58200406;12.5820372;12.58206261;12.58210354;12.58213222;12.58217398;12.5822042;12.58224346;12.58227503;12.58230943;12.58234237;12.58238512;12.58241518;12.58245228;12.5824465;12.58247239;12.58246124;12.5823859;12.58237921;12.58237662;12.58234378;12.58234326;12.58233236;12.58234427;12.58235164;12.58234489;12.58233363;12.58231931; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5823188;12.58229096;12.5822868;12.58226669;12.58227543;12.5822774;12.58226611;12.58226241;12.58224868;12.58223171;12.58224125;12.58227502;12.5822779;12.58227868;12.58228239;12.58231887;12.5823238;12.58233807;12.5823538;12.58235877;12.58234891;12.58234593;12.58236163;12.5824258;12.58246264;12.58246496;12.58247474;12.58247529; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58251669;12.58266101;12.58267577;12.58269;12.58270699;12.58272553;12.58273155;12.58273789;12.58274547;12.58275359;12.58275962;12.58276363;12.58276383;12.58277075;12.58277588;12.58278251;12.58279031;12.58279662;12.58280366;12.58281086;12.58281883;12.58282492;12.58283172;12.58283209;12.58284032;12.58284521;12.58284575;12.5828478; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.58285536;12.58286004;12.58288689;12.5828926;12.58283121;12.5827741; 12.582766961726));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;2;4;880012004;1;88001200401;1;88001001;1;8.80012E+17;1;8.80012E+19;7;8.80012E+21;961820;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;16008.5662;12.56859383;-81.71335233;0.006736835;45;VIV_CNPV2018;0.006736835;1.31E-06;287646;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7134305566748;-81.71344105;-81.71354494;-81.71355482;-81.71356976;-81.71369556;-81.71378481;-81.71382931;-81.7138712;-81.71387275;-81.71392174;-81.71397621;-81.71406619;-81.71415079;-81.71423669;-81.71431851;-81.71444539;-81.71454236;-81.7146093;-81.71464484;-81.71457162;-81.71452751;-81.71443445;-81.71436313;-81.71431071;-81.71421523;-81.71410073; ;
-81.71401341;-81.71395345;-81.71387983;-81.71376099;-81.71366123;-81.71358468;-81.71348785;-81.71338863;-81.71334061;-81.71328649;-81.71325924;-81.71320516;-81.7131715;-81.7131027;-81.7130266;-81.71294767;-81.71284386;-81.71265249;-81.71248528;-81.71214567;-81.71198922;-81.71183861;-81.7118253;-81.7118141;-81.71180928;-81.71181267;-81.71203776; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.71219176;-81.7123155;-81.71239732;-81.71244305;-81.7124777;-81.71274903;-81.71348685;-81.71348909;-81.71343056;12.56836106;12.56830766;12.56823113;12.56823291;12.56823562;12.56826928;12.56829599;12.56827171;12.5682663;12.56829083;12.56829053;12.5682942;12.56831906;12.5683533;12.56837818;12.56840441;12.5684531;12.56850599;12.56854569; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.56856953;12.56867593;12.56874004;12.5688743;12.56900308;12.56910634;12.5690735;12.56904478;12.56901056;12.56899889;12.56897929;12.5689105;12.5688456;12.56879393;12.56876109;12.56878309;12.56880293;12.56879925;12.56884855;12.56885056;12.56883786;12.56881246;12.56878567;12.56877467;12.56875522;12.56874348;12.56875808;12.568666; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.56863396;12.56860332;12.5685816;12.56850325;12.56835792;12.56827757;12.56830871;12.56833742;12.56835388;12.56836103;12.56835597;12.56835033;12.56833908;12.56839686;12.56836577; 12.5683610618136));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;2;18;880012018;1;88001201801;2;88001002;1;8.80012E+17;1;8.80012E+19;5;8.80012E+21;961855;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;25552.46749;12.5318986;-81.70754991;0.007440298;65;VIV_CNPV2018;0.007440298;2.09E-06;287647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.7071340657845;-81.70694008;-81.70693264;-81.70692373;-81.70691679;-81.70691204;-81.70691071;-81.70689884;-81.70687926;-81.70683829;-81.70679252;-81.70674093;-81.70672419;-81.70665713;-81.70658195;-81.70654778;-81.70650861;-81.70645862;-81.7064371;-81.70643036;-81.70645096;-81.70649115;-81.70652152;-81.70653472;-81.70652724;-81.70649541;-81.70646737; ;
-81.70645146;-81.70645618;-81.70648773;-81.70652419;-81.70653548;-81.70657159;-81.70659176;-81.70662865;-81.70667473;-81.70668527;-81.70669765;-81.70670713;-81.70668982;-81.70668618;-81.70668102;-81.70668198;-81.70668825;-81.70669015;-81.7067106;-81.70674205;-81.70675092;-81.7067575;-81.70677412;-81.70677414;-81.70677428;-81.70677912;-81.70676537; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70676156;-81.70675396;-81.70673906;-81.70672297;-81.70672271;-81.70672703;-81.70673417;-81.7067408;-81.70685507;-81.70695622;-81.70696262;-81.70696738;-81.70697499;-81.70698737;-81.70700926;-81.7070321;-81.70705875;-81.70708255;-81.70709954;-81.7071152;-81.70716375;-81.70721942;-81.70726083;-81.70731746;-81.70735524;-81.70743756;-81.7074961; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70754464;-81.70757319;-81.70757319;-81.70756748;-81.70755178;-81.70754779;-81.70757495;-81.70758491;-81.7076039;-81.70766537;-81.70770884;-81.70776966;-81.70783064;-81.70814822;-81.70840473;-81.70857693;-81.70859299;-81.70858821;-81.70855077;-81.70844688;-81.70837299;-81.70823837;-81.70814764;-81.70806227;-81.70799407;-81.70794845;-81.7078838; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70785747;-81.70776532;-81.70771303;-81.70757655;-81.70733102;-81.70712944;-81.70713407;12.53267959;12.53268197;12.5326633;12.5326404;12.53261941;12.53259031;12.53258215;12.53255162;12.53253452;12.53252043;12.53251688;12.53251719;12.53251462;12.53250431;12.53246747;12.53245166;12.53241364;12.53239841;12.53238339;12.53235435;12.53234107; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.53234681;12.53233826;12.53230948;12.53228084;12.53224995;12.53224176;12.53222631;12.53220357;12.53218903;12.53218284;12.53218077;12.53217418;12.53216688;12.53215351;12.53212933;12.53211442;12.53209691;12.53205621;12.53201328;12.5319945;12.53196791;12.53192726;12.53188505;12.53187222;12.53183385;12.53180496;12.53178987;12.53177866;12.5317587; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.53175565;12.5317338;12.53170194;12.53164344;12.53161717;12.53157059;12.53152287;12.53147874;12.53143809;12.53138025;12.5313705;12.53136144;12.53142858;12.53155461;12.53160086;12.53163607;12.53166177;12.53168937;12.53171602;12.53173696;12.53175885;12.53177218;12.53178007;12.53178734;12.53178306;12.53177021;12.53175165;12.53168159; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.53162397;12.53155232;12.53151948;12.53147237;12.53140812;12.53136529;12.53131247;12.5312368;12.53116345;12.5310968;12.53106637;12.53099348;12.53089987;12.5308482;12.53084424;12.53086659;12.5310619;12.53121933;12.53132109;12.53135925;12.53137362;12.53141688;12.53153729;12.53162811;12.53181541;12.53201536;12.53227307;12.53243803;12.53257264; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.53274087;12.53273242;12.53270716;12.53270558;12.53268981;12.53265401;12.53264088; 12.5326795881925));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1;88001;2;18;880012018;1;88001201801;2;88001002;1;8.80012E+17;2;8.80012E+19;14;8.80012E+21;962029;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;16247.189;12.55555501;-81.70525145;0.006911398;20;VIV_CNPV2018;0.006911399;1.33E-06;287648;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.704792268948;-81.70475659;-81.70475942;-81.70477455;-81.70481907;-81.70486742;-81.70489897;-81.70492604;-81.70500335;-81.7051037;-81.70516218;-81.70523811;-81.70530828;-81.70540383;-81.70550257;-81.70559531;-81.70563835;-81.70567057;-81.7057768;-81.70583826;-81.70598572;-81.70607654;-81.70611074;-81.70632525;-81.70626467;-81.70623119;-81.70618755; ;
-81.70617373;-81.70616154;-81.70615905;-81.70615687;-81.70612788;-81.70604701;-81.70592369;-81.70583086;-81.70577734;-81.70547741;-81.70525809;-81.70514448;-81.70504639;-81.70487875;-81.70486276;-81.7045739;-81.70444575;-81.70435529;-81.70428661;-81.7042325;-81.70419537;-81.70417765;-81.70417996;-81.70418239;-81.70418504;-81.70422743;-81.70425578; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.70456305;-81.70457908;-81.70457671;-81.70456747;-81.70457082;-81.70457591;-81.70458415;-81.70459192;-81.70479227;12.55459661;12.55483628;12.55489842;12.55498344;12.55509602;12.55519997;12.55526289;12.55529505;12.55529669;12.55531042;12.55532059;12.55532108;12.55533309;12.55535546;12.5554218;12.55546332;12.55549653;12.55551163;12.55553011; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.55555078;12.55562352;12.55566887;12.55568971;12.55578988;12.55587801;12.55592672;12.55604139;12.55607769;12.55611794;12.55612613;12.55613333;12.55611802;12.55607531;12.55600912;12.55597556;12.55595621;12.55586479;12.55578895;12.55574966;12.55572335;12.55567836;12.55567306;12.5555774;12.55551841;12.55545202;12.55536636;12.55527704; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.55517804;12.55506937;12.5550129;12.55495364;12.55488882;12.55447017;12.5541413;12.55411317;12.55424157;12.55432765;12.55440708;12.55447496;12.55451031;12.55454643;12.55458051; 12.5545966069479));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;564;88564;2;4;885642004;1;88564200401;4;88564004;1;8.85642E+17;1;8.85642E+19;3;8.85642E+21;962207;IGAC;0;2023;NA;NA;NA;NA;NA;0;NA;0;NA;88873.89595;13.35586414;-81.39132321;0.019072366;35;FUENTES SECUNDARIAS 2020;0.019072365;7.30E-06;287649;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;list(c(-81.3923105986552;-81.39235581;-81.39239864;-81.39246526;-81.39251166;-81.39252951;-81.39254617;-81.39257591;-81.39259613;-81.39262226;-81.39262226;-81.39260272;-81.3925402;-81.39247573;-81.39242493;-81.39240539;-81.39240538;-81.39241122;-81.39242098;-81.39242877;-81.39245024;-81.39246781;-81.39247756;-81.39247754;-81.39246971;-81.39247947;-81.39247359; ;
-81.39246772;-81.39242278;-81.39240325;-81.39238176;-81.39235441;-81.39231143;-81.39228603;-81.39225282;-81.39222937;-81.39222936;-81.39223522;-81.39224303;-81.39224107;-81.39222153;-81.39218049;-81.39215068;-81.3921219;-81.39207345;-81.39201565;-81.39196675;-81.39191528;-81.39187004;-81.3918158;-81.39177964;-81.3917312;-81.39173869;-81.39179622; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.39187744;-81.39194103;-81.39201406;-81.39206581;-81.39210553;-81.39212294;-81.3921121;-81.3920574;-81.39197925;-81.39189914;-81.39183857;-81.39165105;-81.39152213;-81.39131898;-81.39130139;-81.39147524;-81.39163542;-81.39181904;-81.39179168;-81.391778;-81.39175065;-81.39172916;-81.39165296;-81.39158262;-81.39151033;-81.39136383;-81.39127593; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.39125836;-81.39122906;-81.39125053;-81.39116653;-81.39117434;-81.3912603;-81.39132671;-81.39150447;-81.3914947;-81.39145562;-81.39141264;-81.391397;-81.3913716;-81.39118994;-81.39107469;-81.39085982;-81.39084028;-81.39095162;-81.39113915;-81.3912544;-81.39133644;-81.39134034;-81.39131689;-81.39127781;-81.39125436;-81.39120748;-81.39116841; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.39110005;-81.39108247;-81.39119381;-81.3912485;-81.3912485;-81.39122504;-81.39120353;-81.39118789;-81.39117615;-81.39117516;-81.39117415;-81.39117212;-81.39117008;-81.39116377;-81.39116244;-81.39113534;-81.39110366;-81.39105122;-81.39104288;-81.39099899;-81.39098352;-81.39094152;-81.39085394;-81.39077385;-81.39073088;-81.39070158;-81.3906469; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.39061565;-81.39053361;-81.39050822;-81.39048479;-81.39043009;-81.3903754;-81.39031679;-81.39028554;-81.3902621;-81.39025821;-81.39023477;-81.39020742;-81.39016836;-81.39011952;-81.39003357;-81.38999841;-81.38994567;-81.38990855;-81.38979139;-81.38994157;-81.39002215;-81.39008077;-81.39011008;-81.39010642;-81.39008812;-81.39009915;-81.39009549; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.3900955;-81.39009551;-81.39010284;-81.3901175;-81.39013582;-81.39017246;-81.39017613;-81.39017613;-81.39016881;-81.39016882;-81.39023354;-81.39031902;-81.39044113;-81.39050829;-81.39061818;-81.39072808;-81.39087459;-81.3910089;-81.39111269;-81.39121037;-81.3913337;-81.39135202;-81.39138865;-81.39142528;-81.3914839;-81.39150588;-81.39149857; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-81.39146195;-81.39137039;-81.39132279;-81.39126786;-81.39123124;-81.39117265;-81.39104812;-81.39100784;-81.39099686;-81.3910042;-81.39103717;-81.3911141;-81.39116171;-81.39119468;-81.39131555;-81.39143276;-81.39150296;-81.39159453;-81.39167694;-81.39169752;-81.39184784;-81.39197636;-81.39202633;-81.39226896;-81.3923106;13.35328172;13.35326744; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35326625;13.35326863;13.35326506;13.35326149;13.35325316;13.35323175;13.35321628;13.3532139;13.35325401;13.35331331;13.35337833;13.35344718;13.3535256;13.35364419;13.35376278;13.3538852;13.35399423;13.35417402;13.35437678;13.35450876;13.35465796;13.35487601;13.35503094;13.35517631;13.35531403;13.35543453;13.35550912;13.35553016;13.35556459; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.3555818;13.35560857;13.35563535;13.35568125;13.35573672;13.3557788;13.35582853;13.35588592;13.35592608;13.35599877;13.35613074;13.35619495;13.35619781;13.35619921;13.35619199;13.35617857;13.35618006;13.35618731;13.35619779;13.35620477;13.35620618;13.35625345;13.35625178;13.35623161;13.35622977;13.35623951;13.35624691;13.35625763; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35625468;13.35627801;13.35639086;13.35650754;13.35666055;13.35677339;13.35669304;13.35662991;13.35653808;13.35657441;13.3566452;13.35672364;13.35680208;13.35686711;13.35691876;13.35696275;13.35700482;13.35712915;13.35722669;13.35733188;13.35728787;13.35724196;13.35711763;13.35712719;13.35723813;13.3572496;13.3572649;13.35726874; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35729744;13.35737779;13.35740839;13.35748872;13.35759201;13.35765321;13.35770868;13.35762259;13.35756902;13.35746189;13.35749057;13.35754223;13.35763597;13.35768572;13.35773546;13.35778136;13.35784448;13.35791908;13.35798028;13.35796306;13.35793819;13.3579114;13.35793244;13.35798792;13.35802045;13.35804149;13.35821746;13.35839726; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35853306;13.35868608;13.35869582;13.35871296;13.35874737;13.35878183;13.35878177;13.35878176;13.35878154;13.35878133;13.35877406;13.3587684;13.35873862;13.35872758;13.3586976;13.35863165;13.35857808;13.35852452;13.35846714;13.35835045;13.35830072;13.35820699;13.35814578;13.35809987;13.35805587;13.35802335;13.35802143;13.35799082;13.35794874; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35787414;13.35782823;13.35778998;13.35777849;13.35777084;13.35774596;13.3577364;13.35771726;13.35770004;13.3576595;13.35764517;13.35761648;13.35754118;13.35744793;13.35737262;13.35728655;13.35689563;13.35685259;13.35678445;13.35667327;13.35656926;13.35649395;13.35643298;13.3563756;13.35631822;13.35626443;13.35620704;13.35613173; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35603759;13.35587622;13.35572081;13.35561921;13.35549967;13.35542198;13.35532635;13.35522475;13.35512913;13.35506339;13.35484702;13.35482192;13.35478247;13.35473585;13.3546462;13.3545673;13.35446329;13.35440232;13.35429471;13.35420505;13.35407235;13.353954;13.35388585;13.35379259;13.3537352;13.35363478;13.3535236;13.35344471;13.35338374; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.35334071;13.35329768;13.35324748;13.35326184;13.35325706;13.35326604;13.353278;13.35327453;13.35327606;13.35327736;13.35327498;13.35330075; 13.3532817173774));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
